Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.4,0.01,0.03,0.41,0.15,2.981145936,1.201869027,-0.974149728,0.455529949,-2.78423898,0.701072488,-0.649927301,-0.166257518,-2.351249474,1.01465385,-0.353919723,-2.045607025,-1.375345438,0.747035658,1.111098411,-0.87962423,1.0320506,0.701937397,0.444828467,-0.723766354,0.327645232,-1.085031823,0.360084228,0.022491063,0.677358926,0.435178181,1.054549288,-0.077499605,0.745982874,-0.163674631,1.050047819,-0.191738366,-1.452899289,1.408016619,0.907066169,0.6695961,0.236329463,0.865852665,1.172092383,1.75904706,1.037914385,-1.129051783,-1.723568299,1.764743336,-0.88214833,1.802948833,-0.489789342,-0.766661191,1.067913859,0.172370189,1.510085336,0.248724578,1.436825881,0.410747221,-0.98586847,1.048881036,1.400069305,1.924454669,2.049783289,1.623103665
0.15,0.34,0.06,0.3,0.15,0.597985204,-0.280063302,1.191575646,-0.005970205,-1.572510105,-0.846510392,0.70778671,0.052881618,0.403842215,0.840345345,1.358834793,-0.8991813,1.2651487,1.601671814,1.044855,-2.519611589,-1.154595116,-0.110293329,-0.214314883,-0.306865523,1.26954199,-0.909239432,-1.113330736,0.285475605,-0.365120288,-0.192370979,0.206865194,-1.617286869,0.05068243,0.487990214,0.783981812,1.910903579,0.309289144,0.193243561,-0.948341512,1.183881633,1.246562819,1.131565795,0.125643423,-0.56981588,1.31719096,-0.721147923,-0.415287467,-0.994218438,0.475982406,0.600975594,0.33708481,-0.230791741,0.428758154,0.398638902,-0.370867435,0.20707797,0.189561352,-0.960378605,-0.893890981,-0.168326269,0.176287616,-0.265484892,-0.672411765,-0.163833455
0.38,0.1,0.03,0.49,0,0.419498105,-0.750077246,0.084582732,-2.044947221,-0.967064256,0.116794375,0.022172322,-1.366281399,0.591779773,-0.641871451,-0.404793619,-1.356448833,0.110257166,0.968217903,-0.780426982,-0.950707273,-0.726773128,-0.708233395,1.114112485,-0.326107099,-1.36450323,0.863759692,-0.493559568,-0.097284075,-2.277628288,-0.735064991,-0.142804496,0.077297866,-0.853930393,0.568632299,-0.006040498,-1.237603382,-0.33841022,-1.461240436,-0.492015797,-0.346102356,-1.469279465,-0.102669183,-0.506902264,-2.072614616,0.046348275,-0.896258861,-1.488365367,0.335607938,-1.282572704,-1.429740532,-1.805663934,-0.96536425,-0.879793984,-0.855021442,-1.464699867,-0.948209759,-0.073285305,-1.0873347,0.033771514,-1.658128613,-0.081726225,-1.152056254,-1.16019948,-0.439604705
0.22,0.3,0,0.48,0,-1.574101573,-0.093522792,-1.19157157,1.051291981,1.032028863,1.480765727,-0.027728346,-1.40322057,0.636858271,-0.423807469,-1.854699669,0.16321663,-1.070606442,2.947824069,-0.337148158,0.024145894,-1.480554726,1.220382541,-0.680785562,-1.226185305,-0.564836321,1.370695888,-0.511322046,-0.44957921,1.492132629,0.075321977,-0.817756137,-1.618706028,1.736570721,-0.424609376,0.411809322,0.890429749,-0.908795152,-0.270011958,0.219774314,0.439621968,0.09932238,-0.458493722,-1.249639748,0.087217247,0.189902701,-0.16470263,-1.560269723,-1.22988684,-1.176568826,-0.812726241,-0.893716155,-0.691581618,0.834701473,-0.312392338,-1.457661356,-1.030150813,-0.316932728,-1.856325904,0.299008924,-0.566233201,-0.32086874,-1.670125356,-2.193275205,-0.273563703
0.16,0.18,0.16,0.5,0,0.122760217,0.334583421,1.143515028,0.32768058,-0.332149803,2.067338983,-0.031366936,-0.903792994,0.777065656,0.271761941,0.719419741,-1.228778696,-0.015707391,-0.167786142,0.461360957,-1.138569602,0.142452499,-0.030798407,-0.249807217,0.20731217,0.46321477,0.61437979,-0.843062443,0.375306959,1.644800374,0.142854224,1.426924801,0.019658187,0.933211199,-1.041617325,0.752878572,-0.18355443,-0.188823602,2.719937583,0.205148489,-0.239779546,-0.061122392,0.965105811,-2.823044287,-0.482990221,-0.358692271,-1.316001982,0.020017719,1.048475542,-1.245623673,-0.158552255,-0.546505093,-0.270406591,-1.936681767,-0.939915523,-0.535258437,-0.480091066,0.434580149,-1.094589334,-0.09670818,0.003049488,0.416540209,-2.156876156,-0.577864304,-0.117986313
0.16,0.17,0.17,0.5,0,-0.266183661,0.359114776,0.294510714,-1.403896855,-1.368322822,0.555822654,-1.252373908,-0.110599173,-0.259076863,-0.421905057,1.414197562,-0.352674946,-1.375345438,1.330334865,-1.466598312,0.394793192,-1.025569437,0.083259525,0.307929464,-2.986789585,0.21119723,-0.287067236,0.640801037,0.541169487,0.377344295,-0.4106666,-0.454462953,0.735460037,2.368396873,1.836633076,0.060076105,1.068377889,-0.517486336,-0.625726017,0.417588586,1.764139294,0.209272718,0.218798498,0.127882082,-0.997841972,0.639810998,1.426301389,0.696013274,-1.634509554,0.160314265,0.424569126,-0.092779084,1.764161813,-1.545602534,1.229214869,-1.239109604,-1.049892387,0.410123982,-0.818913242,-0.568360188,0.587484765,0.392594241,0.020770239,-1.719508813,0.41455647
0.13,0.06,0.26,0.5,0.05,1.137766728,-1.328097294,1.314874613,1.474918262,0.997118614,-1.96850798,1.378326937,0.416033604,-0.625008195,1.273144089,0.819172479,1.163082249,-1.076233725,1.075548969,1.437899238,-0.742535503,-1.568835453,0.836733135,0.728767141,-0.328245052,1.482027367,0.137083008,0.771407493,-0.273561833,-1.828083855,2.216188952,-1.002430172,-0.08623289,-0.197658999,0.029674367,-0.1843065,0.28964493,1.371827803,0.854188707,-2.077698904,-1.237778163,-1.056707193,-0.534239544,0.348390046,0.954776445,-0.332174423,-0.729683204,-0.762888261,-0.905344483,0.592922571,0.629151627,0.744469901,0.890119879,1.104817797,-0.08161904,1.099704317,-0.04604687,1.115467272,0.381728685,-0.346437758,0.217004015,1.084807157,0.088382647,-0.863050318,1.457200342
0.38,0.13,0,0.33,0.16,-1.123687033,0.220103765,-0.263731854,0.200031601,1.016122515,0.04105462,0.023731718,1.950506736,0.17745535,0.674835496,-0.01575794,1.12139404,-1.375345438,0.080479642,1.437899238,0.745131049,-0.394022693,1.133975017,-0.50332389,0.255416112,-0.426903447,0.554078911,-0.106964458,1.091614361,-1.031728513,-0.443553045,0.894094799,0.049678854,0.705148209,-1.03019303,-1.590350706,-0.161730602,2.210215727,0.128336881,0.095211044,-1.153115996,0.081227105,-1.656463126,-0.829020496,1.75904706,0.569096737,0.47571882,0.137051519,0.730381823,0.650103734,-0.201837176,-1.176603255,-1.420117578,-1.225255849,-0.960012897,0.296359612,0.429373502,-0.838511921,0.468784293,-0.128258598,0.122451873,-0.832614692,-0.270753391,1.525720221,0.061409562
0.5,0.05,0.11,0.2,0.14,0.470723656,0.43117563,0.005347658,-1.164429775,1.032028863,-0.811755353,0.082468963,0.506384819,-0.628654249,1.253644366,-0.338458048,-0.901135435,1.70667395,0.417017706,1.144220116,-2.585617272,1.01846895,-0.072274018,-1.304436578,0.998354773,-1.275555863,-1.140988994,-0.804925358,0.213089761,0.20571246,-0.863768733,-1.847255015,-0.834238727,0.407916298,0.206894948,0.1174838,0.717517876,0.667899761,-1.473755122,-0.0785925,0.350380122,-0.941759113,-0.249941564,0.324262271,-1.476865062,0.330883664,1.268811677,-0.7219217,1.254714705,0.167579084,0.645485559,1.230357891,0.109141402,-0.721927138,-1.198409336,0.187918813,-0.189376106,0.149562948,-1.41379323,-1.015146188,-0.556687072,0.136800556,0.26151139,-0.622758268,-0.766867941
0.26,0.29,0.01,0.19,0.25,-0.011290259,-0.248888039,1.800077032,-0.946604909,-2.270966233,0.094826567,1.762458121,-0.014257821,-0.507008599,-0.506324592,1.863583648,0.451777196,0.214578328,-1.092137337,-0.235574928,1.095468906,-0.489094246,-0.162137843,0.759189142,0.054448531,-2.69140888,-0.074992114,-0.586377222,-0.6375741,-1.118499456,-0.116177281,0.819249676,-0.923209065,0.287217918,-0.643687039,-0.088508519,0.907636998,1.259828833,1.473771752,2.238138053,-0.901976322,-0.376841859,-0.718480709,-0.670946259,1.327010948,-1.277641996,0.412805534,0.156541384,0.37687922,0.810242237,-0.586705454,-0.12113696,0.643250193,-1.911054032,-1.530709024,-0.177129419,0.516723206,-0.625948972,0.976608672,-0.457398973,0.492023468,-0.624078613,0.000427978,2.333168399,-0.645848006
0.16,0,0.23,0.43,0.18,0.445913208,-1.48806217,0.393929249,-1.166834466,1.032028863,-0.766180349,-1.588683619,-0.183728748,0.007085147,0.191860634,-0.394818345,-1.52906407,-0.65851621,1.144260914,0.556033831,-0.68160718,-0.040899782,-0.328040289,-1.14725624,-0.508902079,-0.149963456,0.213225643,0.602838094,0.341457463,-1.687558585,0.042300197,-1.29188738,-0.384911228,0.488335586,0.612217425,-0.593980611,0.117992124,-0.001190948,1.04275746,-1.142743092,0.487151606,-0.408551674,1.506577936,0.23471589,-1.257795904,0.100055309,-1.126023134,-0.181692922,1.161737072,1.607575748,0.65977775,0.401062944,-0.297948344,-0.23089974,-0.339766347,1.761563007,1.364529158,1.638646401,0.962099404,1.475598867,1.534066869,1.66141338,1.810011155,1.454455876,1.653255389
0.49,0,0.16,0.2,0.15,-0.030052389,0.506643618,0.554297841,-0.439215247,0.417122922,-0.851428558,-1.488882283,-1.091983095,-0.953816057,1.273144089,-0.837221739,-0.324014303,1.668148707,-1.751170147,0.500554975,-1.011635596,0.570274486,0.228424165,1.342277491,0.668041037,-1.00720982,-0.803457383,1.120910369,0.201112247,-1.616613788,-0.832912315,-0.523925956,-0.665904664,0.999602252,0.054731015,0.652637271,0.774595582,0.76752231,1.040636326,-0.271531498,-0.140635693,0.695260106,-0.358436906,-0.408774355,-1.185354013,-0.555282392,-1.422693002,-0.68095514,-1.176187274,-1.564572701,0.225295152,0.456395384,-0.072961147,-0.116087488,0.759005613,0.28967899,-0.153679013,0.899475889,-0.028158136,0.942182906,-0.109382706,0.872623679,0.001013367,-1.365631174,-0.609500722
0.5,0.07,0.05,0.29,0.09,-0.251371454,0.10306876,-0.799692681,-0.971653767,-0.547304094,2.219146372,0.697910536,-1.439910152,0.154916101,-0.257346413,1.080524653,-0.135114609,-1.293966274,0.445605887,-0.802508119,0.328787509,-0.910125408,2.101739286,1.347347824,1.301944096,-1.139556628,1.733012181,-0.225903404,-1.450743136,0.509274331,0.187244158,1.777603638,-1.818589082,-1.710069413,-0.703400582,-1.214268094,-0.151028532,0.743227854,0.413841427,0.318864272,2.606676387,0.641318952,0.683419756,1.306909434,-0.589778808,-1.244634548,0.596038757,-0.006094916,-0.10559614,-0.464616478,0.184664496,0.169012523,1.304503788,-0.138639895,-0.40490956,-0.927744935,0.041302834,-0.450184555,-0.010021551,0.488578807,-0.95141196,-0.451540777,1.566489408,-0.867038034,-0.574943267
0,0.23,0.41,0.15,0.21,0.546759653,-0.035090468,-0.773314296,-0.962636178,0.565051962,-0.065177764,0.472837731,-0.394381858,-1.553426364,0.744511338,0.258063326,-0.119481531,-0.232141336,-0.941171678,-1.990473286,0.943148099,0.189988275,0.950791066,-0.011501544,0.95666469,0.672047719,1.322148571,-1.235926663,-0.604245366,-2.485687548,-0.337720946,0.383297855,0.419533462,-1.353252225,-0.050775713,-1.088611003,0.506833993,0.351307857,0.962154393,-0.753574287,-0.935766923,-0.670674658,-0.646050022,-0.252565668,1.484447836,1.353778877,-1.11294488,-0.363819086,-0.942981079,-0.325413155,0.858439201,-0.143615763,0.243203086,-1.943344978,0.49947228,0.358513249,0.959962107,-0.055228882,1.593252562,0.273608164,0.861140485,-0.06412356,-0.265777586,1.44660908,-0.59600817
0.21,0.34,0.15,0.25,0.05,0.561201556,-1.718895404,-1.334854162,0.00204543,1.032028863,-1.673745902,2.136713132,-0.835904788,-0.058212383,-0.73627865,1.474049205,-0.031545467,0.150081012,-0.47824376,1.066108094,0.877142416,1.928439528,0.743413009,-0.954583569,0.690489543,-1.365362625,-0.55637709,0.412849236,0.742443795,0.507910008,-0.888264398,-1.471683867,-0.578790149,-0.175852733,-0.136409926,0.754478167,0.531175955,0.24801822,-0.778235504,-0.318821663,0.539260922,1.166081929,0.234670965,-1.23857082,0.134204225,0.053621102,0.618891285,-0.617849606,0.604105769,-1.501532812,0.008462202,0.735132552,0.580117955,-1.403112329,0.686239258,-2.045794619,-1.624291061,-0.544123665,-0.808031291,-0.709267562,-2.001334707,-0.543835833,-1.160398044,-1.557298816,-1.623369661
0.15,0.18,0,0.5,0.17,-0.807940146,-0.177849324,0.878232404,0.410442005,0.338177204,0.756155946,-0.744530651,0.469695237,-0.259408323,1.273144089,-0.154414246,0.967668773,-1.375345438,-0.432101432,1.004280911,2.141405117,0.787580893,-0.435185619,0.318070131,1.514670418,-0.688159482,-1.797655336,1.203279507,0.465398693,0.604504077,-0.928323606,-0.49062408,0.622036501,-0.470862349,-0.998608213,-0.965264437,1.137836421,0.210736162,-0.545335064,-0.17122272,-0.888237286,-0.024931842,-2.098079353,-1.087710042,1.020331561,0.296197871,2.179884153,0.738020556,0.506320969,-1.472864115,-1.419735998,-0.505351591,0.158942929,1.029472257,0.15469836,1.244411345,1.184150667,0.459950566,1.945102311,-1.35872489,-0.107867448,0.441596255,0.206777535,0.954061832,1.870650698
0.46,0.18,0,0.32,0.04,1.952438133,-1.494365365,-0.239651586,-0.501336415,0.952999427,0.844682933,0.576277657,0.015692858,0.231814714,1.273144089,-0.420255294,-1.097851667,0.65956652,0.381909413,-0.849982563,-1.016712956,-0.407604343,-0.459379726,-0.265018218,1.630119879,0.772811765,-0.74954431,-0.789949151,1.118433577,-0.547939572,0.537897571,-0.979556157,-1.835618987,0.616811996,-0.948494918,-0.983393183,-0.612896289,1.552890258,1.270142952,0.228062281,-0.915839133,1.124721301,-0.253357158,-0.85762559,-0.07457836,1.87283498,0.769635371,-0.960246795,-0.013556491,0.45559404,-0.386206436,0.131663126,1.217854164,-0.096610409,-0.431244051,-0.688793428,-1.006623183,-1.175869891,-1.718487858,-0.810335849,-0.807159333,-1.163735097,-1.258011629,-0.233505729,-1.231397245
0.42,0.16,0.03,0.27,0.12,0.235703299,-0.428103214,1.008725476,1.468906536,1.032028863,0.745991736,-0.016812575,1.338015346,0.535100192,1.273144089,-0.643202664,0.103289831,-0.220886771,-1.21702255,1.033538417,0.166311981,-0.618119925,0.660461786,-0.442479889,-1.421808003,0.016759145,0.577075009,-0.644540631,1.273880876,-0.792016959,1.421230193,-0.511311609,-0.642324795,-1.332001533,0.04292271,0.578878157,0.453323644,0.022186736,-0.425915258,-0.114182006,-0.304142597,1.411315991,0.561161578,-2.415110772,0.749219312,-0.088926316,-1.422693002,0.693837221,0.373830773,-1.462005943,-0.858461252,-0.37635784,0.586028743,-1.315978031,1.438158259,0.107512765,0.162727036,0.229331194,-0.710093732,-0.116226659,-0.14665807,0.215140345,-1.228010453,0.185075818,-0.904684726
0.15,0.21,0.18,0.45,0.01,1.870230383,-0.962682321,0.185200284,1.142870604,0.805740128,0.244666689,1.693324904,-0.588312506,-0.540154553,-2.153813436,-1.413293803,-0.013958254,-0.73643243,-0.126157738,0.217088379,0.729898969,-1.521299677,2.903601109,-1.588375252,0.955595713,-1.014729525,-0.201726163,0.578806506,-0.918004152,-1.845137893,-0.316608661,-0.750984195,0.126859257,-0.331691146,0.022954193,0.419451833,-0.304215021,-1.404768763,0.190910314,-1.211484466,-0.532136328,0.198587889,1.098916733,0.838407743,-0.719581425,-0.574079854,-0.319026028,-0.619552604,0.310047882,0.363807338,0.307168988,0.525215107,-0.494387697,-0.890045078,-1.328002749,-0.52953219,-1.169153128,-0.348474327,-1.054688847,-0.523708325,-1.132788426,-0.351792341,-0.291388347,-0.777764649,-0.256078457
0.05,0.39,0,0.5,0.06,0.186576144,2.38278119,-0.895614081,-2.032122206,-3.159126495,0.036464331,-0.646288711,2.568738673,-1.013478774,-1.769050597,1.203220521,1.854845953,1.498464494,0.818255338,0.299340614,1.684442695,0.393713031,-0.462836027,-1.162467241,1.630119879,1.800648008,1.3814274,0.307493362,0.864041599,2.071287748,0.40973517,-2.421796457,-0.33414901,-0.031125792,-0.374592083,1.500067276,-0.628214938,1.320641371,-0.697420324,2.012412833,-0.782533352,-0.468696921,1.013526881,0.204991466,-0.614361977,-0.420791029,0.923958768,-0.570733331,0.901212102,-0.227767727,-1.26987217,0.466424389,0.723485985,0.579449234,-0.146069241,-0.885633162,-1.532884869,-1.160099092,-0.79714934,0.304623829,-1.653279786,-1.148194005,-0.71520985,0.13516505,0.491106053
0.11,0.13,0.26,0.5,0,0.039318116,1.108002524,1.418689546,-0.370481182,1.032028863,-1.01143289,-0.189385718,0.106293663,0.214247358,-1.338154265,-1.793351735,0.436144118,0.040565435,-1.978872503,-0.847774449,-1.702156589,0.380131381,0.840189436,-1.334858579,1.195046447,-0.75691107,1.005568961,0.791085532,0.17377227,-1.662864338,-0.228370133,-1.062306271,2.566502346,0.004569816,-1.473820497,-1.145307767,0.409466142,0.240225659,1.167267986,-1.499125675,0.113598359,-1.369496948,-0.489234069,0.167431734,-0.453002242,1.285861857,0.962642867,-1.656205271,1.13770124,-0.106062464,-0.85641951,-0.415090548,1.770324123,-0.637868168,-2.122195538,-0.266721322,-0.577446773,0.494692037,-0.971260556,0.107968471,0.254127853,0.475532924,-0.316852761,0.037015781,0.68881325
0,0.5,0,0.5,0,0.316429829,0.575126983,2.014201575,0.091018972,1.02156416,0.018758934,-0.879678293,-0.506197727,-0.289571141,-0.884428989,-0.540956107,-0.8991813,0.686404329,1.284192538,-0.810788545,-1.417824416,-1.086686864,0.415064417,-2.130900932,1.201460306,-0.210121096,-1.05207075,-0.794999268,1.373606697,-0.852592901,-0.601353848,-0.719196042,-0.610120808,-0.61683933,-0.083416556,-0.007640093,-0.876670832,-1.031948181,1.062271886,-1.764462503,0.468832891,-0.854212449,0.01105001,0.556709752,-1.349677676,0.369709374,0.162804384,-0.721732478,-1.387937092,1.631557465,0.756964647,0.66008793,-0.834069318,0.762943815,0.05213245,-1.443226442,-2.050763146,-2.3122817,-2.520124915,-0.968622691,-2.203621742,-2.279046309,-1.546608316,-2.382112854,-0.059059655
0.11,0,0.5,0.16,0.23,-1.749996535,0.597614058,0.339573789,0.509835873,0.319675609,0.728614217,0.400065923,-0.068169044,-0.678041721,-0.521306087,1.102969019,-0.060857489,-0.932521585,-0.603128973,0.883386686,0.465876236,1.697551471,1.825235209,0.880877145,0.263967924,1.244189841,0.71913979,0.307667503,0.137579348,-1.878290942,1.907895446,0.740704344,0.223143721,0.490418987,1.402893864,0.282419841,-0.424665767,1.062111688,2.582700257,0.879398985,0.280075866,-0.635518124,-2.142281159,-0.690223605,-1.193722751,0.161370839,-0.753637059,-0.850592653,1.738362545,-1.218126721,1.848275495,1.512207508,-0.966370341,1.56252914,0.815139658,1.655985332,1.38724549,1.638646401,3.211035944,2.343101667,2.505196163,2.087048996,0.341709657,0.656526762,-0.248093068
0.27,0.17,0,0.42,0.14,-0.720054382,1.448886141,-1.06307686,0.353931782,0.403225797,-0.542567738,-0.050599485,1.169542775,0.168837402,-0.519403675,-1.838240468,-1.222264913,-1.375345438,-1.1237348,-0.862955231,-0.925320472,0.529529535,-1.738211081,-0.376565554,-1.166322621,-1.180163034,-0.983593481,0.886341174,-2.122265052,-0.237010358,-1.391711211,0.295670194,-1.332035957,-1.628538977,-0.620358436,-2.05725478,-0.210414527,-0.712758756,-0.340857811,0.179675179,-0.911011904,1.469910215,0.107892148,0.079626533,-0.968115516,-0.403112463,0.677812261,-0.09871908,-1.033379257,-0.05489626,-1.247208839,0.035523012,0.361796114,0.085859062,1.255549359,0.610587404,0.021290828,-0.807427447,-0.14423228,-0.932794251,-1.085360829,-0.802166838,0.20809466,-0.990271323,0.744022571
0.35,0.05,0.1,0.47,0.03,-0.765972225,0.501873632,-2.112616852,0.072182231,0.87648152,-1.863587107,0.581995442,0.184664607,0.828441884,-1.178113851,0.208186957,0.690181637,-0.274995258,0.334262444,0.02774263,0.587732882,0.753626767,0.961159969,-0.067275213,-1.267875388,-0.382644612,1.493341742,1.058567554,-0.25481442,1.043270358,0.181830752,-0.22824567,-0.471589079,1.154885092,0.467157676,-0.041587059,0.814466038,-1.399879313,1.356473079,0.269623998,0.112113058,1.04510209,0.374308489,-0.169237785,-0.061938078,-1.425783897,-0.664016603,-0.651341898,1.006618019,0.26827105,0.0993197,1.246957623,1.955570708,0.533319312,1.726105121,-0.915457364,-0.770535593,0.479378362,-0.278443009,0.363179265,0.173970669,0.46046758,-0.196555359,-0.222571669,0.789869714
0.31,0.08,0,0.42,0.19,0.84176945,-0.259790863,-1.207458552,-0.808134824,0.502933486,-0.2015749,-0.13584646,-0.201948744,-0.744002169,1.273144089,-1.028746997,0.804172831,-0.28062254,0.752552676,1.15884887,-0.229722118,-0.753936429,-0.196700853,0.982283815,0.32917549,-0.528741737,-1.615986165,-0.553812679,0.610170382,-0.014762139,1.564956138,0.064238981,-0.897773374,0.011514486,0.249616052,-0.512045789,-0.019875716,0.349474313,-0.428036391,-0.343563682,0.269183658,0.148093455,-0.564979891,0.363811923,-1.959549475,0.754274113,0.710301397,0.004879959,1.514770683,0.297720912,-0.181623934,0.309764418,-0.555885036,-0.248326599,-1.046986017,1.46021927,1.080575011,0.621772682,1.42639598,-1.263672572,1.440423882,0.600178824,1.014906796,1.506167549,1.353941012
